22.178268636734785,-12.124914439532205
22.180383267875857,-12.10863404945983
22.186879536033846,-12.076955581963507
22.19320552778884,-12.046211711088787
22.199359480903215,-12.01641511002535
22.205339643902803,-11.987578309619163
22.211144275658032,-11.959713696925238
22.216771646897346,-11.932833503507341
22.22222004178871,-11.906949793322118
22.22748775959049,-11.88207445018326
22.232573116372762,-11.858219164802836
22.237474446810506,-11.835395421405991
22.242190106049257,-11.813614483919254
22.246718471644694,-11.79288738172927
22.25105794557645,-11.773224895015229
22.255206956337272,-11.754637539654244
22.259163961097894,-11.737135551703977
22.262927447948023,-11.720728871466484
22.26649593821377,-11.70542712713898
22.269867988851516,-11.691239618059091
22.273042194918258,-11.678175297553215
22.276017192117756,-11.666242755399974
22.278791659422417,-11.655450199919725
22.28136432176967,-11.645805439706667
22.283733952832105,-11.63731586501907
22.28589937785986,-11.629988428847568
22.287859476593866,-11.62382962768168
22.289613186247763,-11.618845481999971
22.291159504556557,-11.615041516508342
22.29249749288927,-11.612422740156138
22.2936262794228,-11.610993625961232
22.294545062373512,-11.6107580906786
22.295253113283195,-11.611719474348563
22.29574978035507,-11.613880519765223
22.296034491835492,-11.617243351907526
22.296106759436494,-11.621809457378097
22.295966181793688,-11.627579663899533
22.295612447953953,-11.634554119918253
22.295045340886467,-11.642732274371692
22.294264741010597,-11.652112856674998
22.29327062973322,-11.662693856988772
22.292063092988126,-11.674472506829495
22.29064232476916,-11.687445260089381
22.289008630648578,-11.701607774533697
22.28716243127169,-11.716954893845744
22.285104265818017,-11.733480630293371
22.282834795419223,-11.751178148091562
22.280354806523228,-11.770039747538261
22.27766521419386,-11.790056850001413
22.274767065334558,-11.811219983838297
22.271661541824763,-11.833518771326387
22.26834996355682,-11.856941916688902
22.26483379136124,-11.881477195295412
22.2611146298077,-11.907111444120385
22.25719422986894,-11.933830553540197
22.253074491434674,-11.961619460548832
22.248757465662194,-11.99046214347159
22.24424535715051,-12.020341618253346
22.23954052592489,-12.051239936394824
22.23464548921821,-12.083138184610178
22.229562923036262,-12.116016486272065
22.224295663493955,-12.149854004708182
22.21884670790944,-12.184628948409378
22.213219215644088,-12.220318578201391
22.207416508675763,-12.256899216430545
22.201442071894302,-12.294346258202347
22.19529955310769,-12.33263418471066
22.188992762748867,-12.37173657868243
22.182525673273155,-12.411626141959495
22.175902418237584,-12.452274715227446
22.169127291054036,-12.493653299894458
22.16220474340905,-12.535732082113508
22.15513938334425,-12.578480458932122
22.1479359729926,-12.621867066542803
22.14059942596648,-12.665859810599834
22.13313480439523,-12.710425898555544
22.125547315610895,-12.755531873960326
22.11784230848226,-12.801143652660604
22.110025269398893,-12.847226560817505
22.102101817907833,-12.893745374661595
22.094077702007848,-12.94066436188583
22.08595879310676,-12.987947324573273
22.077751080649595,-13.035557643543877
22.06946066642637,-13.083458323998514
22.061093758570117,-13.131612042328236
22.052656665256908,-13.179981193951882
22.044155788121355,-13.228527942036694
22.035597615402583,-13.277214266950134
22.026988714836325,-13.326002016289685
22.01833572631129,-13.37485295532734
22.009645354307683,-13.423728817709184
22.00092436013856,-13.472591356240503
21.992179554014026,-13.521402393593567
21.983417786950774,-13.570123872767606
21.97464594254913,-13.618717907136897
21.965870928661325,-13.66714682992055
21.957099668974735,-13.715373242912932
21.94833909453461,-13.763360064316526
21.939596135231074,-13.811070575523381
21.930877711275514,-13.858468466696864
21.922190724691156,-13.905517881013537
21.91354205084306,-13.952183457430264
21.904938530032382,-13.998430371850006
21.896386959179065,-14.044224376571043
21.887894083617343,-14.089531837909853
21.879466589027125,-14.134319771901415
21.87111109352429,-14.178555877988162
21.862834139931426,-14.22220857062227
21.85464218825014,-14.265247008714665
21.846541608354748,-14.307641122876886
21.838538672926127,-14.349361640412182
21.830639550643138,-14.390380108024582
21.822850299647964,-14.43066891222513
